headline,date,doc_type,material_type,section,keywords,source,news_desk,word_count
Trump’s Secret Rules for Drone Strikes Outside War Zones Are Disclosed,2021-05-01,article,News,,"['United States Politics and Government', 'Drones (Pilotless Planes)', 'Terrorism', 'Civilian Casualties', 'Targeted Killings', 'Classified Information and State Secrets', 'Afghanistan War (2001- )']",The New York Times,Politics,1138
Why a New Mother’s Biggest Asset Is Often Her Own Mom,2021-05-01,article,Op-Ed,,"[""Mother's Day"", 'Women and Girls', 'Children and Childhood', 'Parenting', 'Pregnancy and Childbirth']",The New York Times,OpEd,1538
"Andrew Yang Promised to Create 100,000 Jobs. He Ended Up With 150.",2021-05-01,article,News,,"['Elections, Mayors', 'Content Type: Personal Profile', 'Entrepreneurship', 'Start-ups', 'Labor and Jobs']",The New York Times,Metro,2481
"In Indonesia, lab workers are arrested and accused of reusing nasal swabs in thousands of coronavirus tests.",2021-05-01,article,News,,"['internal-essential', 'Coronavirus (2019-nCoV)']",The New York Times,Foreign,456
Venezuela Releases 6 U.S. Oil Executives to House Arrest,2021-05-01,article,News,,"['International Relations', 'Oil (Petroleum) and Gasoline', 'Embezzlement']",The New York Times,Business,319
"Jeff Fox, 52, Dies; Balanced Baseball With Protecting Presidents",2021-05-01,article,Obituary (Obit),,"['Deaths (Obituaries)', 'Coronavirus (2019-nCoV)', 'Baseball']",The New York Times,Obits,549
"John Konrads, ‘Wonder Boy’ Olympian Swimmer, Dies at 78",2021-05-01,article,Obituary (Obit),,"['OLYMPIC GAMES (1960)', 'Deaths (Obituaries)', 'Swimming']",The New York Times,Obits,716
India’s Covid crisis has tarnished Modi’s aura of political invulnerability.,2021-05-01,article,News,,['internal-essential'],The New York Times,Foreign,604
When Wokeness Becomes Weakness,2021-05-01,article,Op-Ed,,"['United States Politics and Government', 'Education (K-12)', 'Politics and Government', 'Race and Ethnicity', 'Hispanic-Americans']",The New York Times,OpEd,859
Should Young Americans Be Required to Give a Year of Service?,2021-05-01,article,Editorial,,['Volunteers and Community Service'],The New York Times,Editorial,1038
The New Trump? Easy. It’s Tucker.,2021-05-01,article,Op-Ed,,"['United States Politics and Government', 'News and News Media', 'Right-Wing Extremism and Alt-Right']",The New York Times,OpEd,1119
Joe Biden Is Electrifying America Like F.D.R.,2021-05-01,article,Op-Ed,,"['Labor and Jobs', ""New Deal (1930's)"", 'American Jobs Plan (2021)', 'Education (K-12)', 'United States Politics and Government', 'Rural Areas', 'Colleges and Universities', 'Child Care', 'Wages and Salaries']",The New York Times,OpEd,846
"James Prigoff, Who Documented Street Art, Dies at 93",2021-05-01,article,Obituary (Obit),,"['Deaths (Obituaries)', 'Graffiti', 'Art', 'Photography', 'Murals']",The New York Times,Obits,1104
Netflix Chronicles Byron Bay’s ‘Hot Instagrammers.’ Will Paradise Survive?,2021-05-01,article,News,,"['Reality Television', 'Luxury Goods and Services', 'Social Media', 'Beaches']",The New York Times,Foreign,1216
Oregon Lawmaker Who Let Protesters Into State Capitol Is Charged in Breach,2021-05-01,article,News,,"['Storming of the US Capitol (Jan, 2021)', 'Demonstrations, Protests and Riots', 'State Legislatures']",The New York Times,Express,733
"Olympia Dukakis, Oscar Winner for ‘Moonstruck,’ Dies at 89",2021-05-01,article,Obituary (Obit),,"['Deaths (Obituaries)', 'Actors and Actresses', 'Movies', 'Theater', 'Academy Awards (Oscars)']",The New York Times,Obits,933
Elizabeth Warren Grapples With Presidential Loss in New Book,2021-05-01,article,News,,"['Presidential Election of 2020', 'Debates (Political)', 'Books and Literature']",The New York Times,Politics,889
Malathaat won the Kentucky Oaks and could meet the boys in the Belmont.,2021-05-01,article,News,,"['Kentucky Oaks Horse Race', 'Triple Crown (Horse Racing)']",The New York Times,Sports,136
Texas Special Election Results: Sixth Congressional District,2021-05-01,multimedia,Interactive Feature,,"['Elections', 'Elections, House of Representatives']",The New York Times,U.S.,0
"At this Derby party house, everyone is ‘like family.’",2021-05-01,article,News,,"['Horse Racing', 'Kentucky Derby', 'Parties (Social)']",The New York Times,Sports,432
Initial Impressions,2021-05-01,article,News,,['Crossword Puzzles'],The New York Times,Games,1114
"Manisha Jadhav, Key Administrator at Mumbai Hospital, Dies at 51",2021-05-01,article,Obituary (Obit),,"['Deaths (Obituaries)', 'Coronavirus (2019-nCoV)', 'Doctors', 'Hospitals']",The New York Times,Obits,513
Newsmax Apologizes for False Claims of Vote-Rigging by a Dominion Employee,2021-05-01,article,News,,"['Presidential Election of 2020', 'Suits and Litigation (Civil)', 'United States Politics and Government', 'News and News Media', 'Voting Machines', 'Rumors and Misinformation', 'Voter Fraud (Election Fraud)', 'Apologies']",The New York Times,Express,747
"India’s nightmare: Record high cases, vaccine shortages, hospital fires.",2021-05-02,article,News,,"['internal-essential', 'Coronavirus (2019-nCoV)']",The New York Times,Foreign,684
Get Dressed With the Postal Service and Listen to Classical Music,2021-05-02,article,News,,['Quarantine (Life and Culture)'],The New York Times,AtHome,813
Take In a Concert Online,2021-05-02,article,News,,"['Quarantine (Life and Culture)', 'Music', 'Content Type: Service', 'Coronavirus (2019-nCoV)']",The New York Times,AtHome,617
Got Rags? Weave a Rug,2021-05-02,article,News,,"['Quarantine (Life and Culture)', 'Content Type: Service', 'Carpets and Rugs', 'Handicrafts', 'Textiles']",The New York Times,AtHome,764
North Korea Warns Biden Against ‘Hostile Policy’,2021-05-02,article,News,,"['United States International Relations', 'Nuclear Weapons', 'Propaganda']",The New York Times,Foreign,816
"With 23 Candidates, Special Election in Texas Is Headed for Runoff",2021-05-02,article,News,,"['United States Politics and Government', 'Elections, House of Representatives']",The New York Times,National,497
Surprise Mom With a Floral Cocktail,2021-05-02,article,News,,"['Content Type: Service', 'Cocktails and Mixed Drinks', 'Flowers and Plants', 'Quarantine (Life and Culture)']",The New York Times,AtHome,281
"This Spring, Get the Balls Rolling",2021-05-02,article,News,,"['Quarantine (Life and Culture)', 'Content Type: Service', 'Croquet', 'Horseshoe Throwing', 'Badminton', 'Bocce (Game)']",The New York Times,AtHome,879
Make a Card That Blooms,2021-05-02,article,News,,"['Quarantine (Life and Culture)', 'Flowers and Plants', ""Mother's Day"", 'Greeting Cards', 'Content Type: Service', 'Handicrafts']",The New York Times,AtHome,372
SpaceX Makes First Nighttime Splashdown With Astronauts Since 1968,2021-05-02,article,News,,"['Private Spaceflight', 'Rocket Science and Propulsion', 'International Space Station', 'Space and Astronomy']",The New York Times,Science,2640
"Quotation of the Day: 9 Years After Tragedy, a Search for Remembrance",2021-05-02,article,Quote,,[],The New York Times,Summary,98
"Editors’ Note: May 2, 2021",2021-05-02,article,News,,[],The New York Times,Corrections,371
"‘Once Aboard, We Noticed Some Groups of People Sticking Together’",2021-05-02,article,News,,[],The New York Times,Metropolitan,781
Has Online Retail’s Biggest Bully Returned?,2021-05-02,article,News,,"['E-Commerce', 'Counterfeit Merchandise', 'Consumer Reviews', 'Frauds and Swindling', 'Threats and Threatening Messages']",The New York Times,SundayBusiness,1982
"Lucha Libre, Yoga, Dancing: Welcome to Mexico City’s Vaccination Sites",2021-05-02,article,News,,"['Vaccination and Immunization', 'Quarantine (Life and Culture)', 'Coronavirus (2019-nCoV)', 'Wrestling', 'Dancing', 'Elderly', 'Yoga']",The New York Times,Foreign,1066
Gunman Kills 2 at Wisconsin Casino,2021-05-02,article,News,,"['Murders, Attempted Murders and Homicides']",The New York Times,National,133
An Ambitious Novel Takes Flight,2021-05-02,article,Review,,['Books and Literature'],The New York Times,BookReview,1083
When The Times Didn’t Print on Sundays,2021-05-02,article,News,,"['Newspapers', 'Civil War (US) (1861-65)']",The New York Times,Summary,795
Indian Health Service Settles Dispute Over Care in New Mexico,2021-05-02,article,News,,"['Native Americans', 'Coronavirus (2019-nCoV)', 'Hospitals', 'United States Politics and Government']",The New York Times,Washington,655
"Homes That Sold for Around $750,000",2021-05-02,article,News,,['Real Estate and Housing (Residential)'],The New York Times,RealEstate,437
Mercedes EQS Electric Sedan: The S Stands for Stunning,2021-05-02,article,News,,"['Electric and Hybrid Vehicles', 'Automobiles', 'Luxury Goods and Services']",The New York Times,Business,1161
Why Kristi Noem Is Rising Quickly as a Republican Prospect for 2024,2021-05-02,article,News,,"['Presidential Election of 2024', 'Conservatism (US Politics)']",The New York Times,Politics,1889
"Denied a Season, Some Ivy League Athletes Craft a Baseball Gap Year",2021-05-02,article,News,,"['Baseball (College)', 'NCAA Baseball Championships', 'Colleges and Universities', 'Baseball', 'College Athletics']",The New York Times,Sports,2413
Clubhouse App Creates Space for Open Talk in Middle East,2021-05-02,article,News,,"['Social Media', 'Surveillance of Citizens by Government', 'Mobile Applications', 'Computers and the Internet']",The New York Times,Foreign,1404
"How Can the Olympics Protect 78,000 Volunteers From the Coronavirus?",2021-05-02,article,News,,"['Olympic Games (2020)', 'Volunteers and Community Service', 'Coronavirus (2019-nCoV)', 'Athletics and Sports']",The New York Times,Foreign,1297
"Modi’s Party Loses a Key Election, Held Under the Cloud of Covid",2021-05-02,article,News,,['Coronavirus (2019-nCoV)'],The New York Times,Foreign,1007
Apple and Epic Head to Court Over Their Slices of the App Pie,2021-05-02,article,News,,"['Mobile Applications', 'Computer and Video Games', 'Antitrust Laws and Competition Issues', 'Suits and Litigation (Civil)', 'Smartphones', 'E-Commerce']",The New York Times,Business,1461
"India, Voting Rights, Kentucky Derby: Your Weekend Briefing",2021-05-02,article,briefing,,[],The New York Times,NYTNow,1315
The Week in Business: A Plan for Paid Family Leave,2021-05-02,article,News,,"['United States Economy', 'American Families Plan (2021)', 'Stimulus (Economic)', 'United States Politics and Government', 'Mobile Applications', 'Antitrust Laws and Competition Issues', 'Travel and Vacations']",The New York Times,SundayBusiness,726
‘Donkey Hodie’ Adds a Fresh Face to Fred Rogers’s World. And a Mohawk.,2021-05-02,article,News,,"['Television', 'Puppets', 'Children and Childhood']",The New York Times,Culture,1390
"What’s Going On in This Picture? | May 3, 2021",2021-05-02,article,News,,[],The New York Times,Learning,306
The Sunday Read: ‘He Wants to Save Classics From Whiteness. Can the Field Survive?’,2021-05-02,article,News,,"['Education', 'Race and Ethnicity', 'Discrimination', 'Colleges and Universities']",The New York Times,Podcasts,184
"The chief medical officer at a Mumbai hospital, honored for her work to fight Covid, died with the disease.",2021-05-02,article,News,,['internal-essential'],The New York Times,Foreign,199
"The virus is surging in Alaska’s interior, straining a Fairbanks hospital.",2021-05-02,article,News,,"['internal-essential', 'Coronavirus (2019-nCoV)', 'Hospitals']",The New York Times,Foreign,464
"In a First, Researchers Discover a Pregnant Egyptian Mummy",2021-05-02,article,News,,"['Mummies and Mummification', 'Egyptian Civilization', 'Archaeology and Anthropology', 'Research', 'Pregnancy and Childbirth', 'Women and Girls']",The New York Times,Express,697
What to Cook This Week,2021-05-02,article,News,,"['Quarantine (Life and Culture)', 'Cooking and Cookbooks', 'Content Type: Service']",The New York Times,Dining,613
How a Miami School Became a Beacon for Anti-Vaxxers,2021-05-02,article,News,,"['Education (K-12)', 'Private and Sectarian Schools', 'Vaccination and Immunization', 'Coronavirus (2019-nCoV)', 'Teachers and School Employees', 'Rumors and Misinformation']",The New York Times,National,1579
Federal Money for Public Libraries,2021-05-02,article,Letter,,"['Libraries and Librarians', 'Infrastructure (Public Works)', 'Discrimination', 'Elderly', 'Jeans (Apparel)']",The New York Times,Letters,582
What Kind of Fear Is Stopping Joe Biden?,2021-05-02,article,Op-Ed,,"['United States Politics and Government', 'American Jobs Plan (2021)', 'American Rescue Plan (2021)', 'Presidents and Presidency (US)', 'Federal Taxes (US)', ""New Deal (1930's)"", 'American Families Plan (2021)']",The New York Times,OpEd,1149
There’s No Classics ‘Catastrophe’ at Howard University,2021-05-02,article,Op-Ed,,"['Colleges and Universities', 'Black People', 'Blacks', 'Historically Black Colleges and Universities', 'Endowments', 'Humanities']",The New York Times,OpEd,699
"Fred Jordan, Publisher of Taboo-Breaking Books, Dies at 95",2021-05-02,article,Obituary (Obit),,"['Deaths (Obituaries)', 'Book Trade and Publishing', 'Books and Literature', 'Censorship', 'Freedom of Speech and Expression']",The New York Times,Obits,1016
"Jason Matthews, C.I.A. Officer Turned Novelist, Dies at 69",2021-05-02,article,Obituary (Obit),,"['Deaths (Obituaries)', 'Espionage and Intelligence Services', 'Writing and Writers', 'Books and Literature']",The New York Times,Obits,1081
"With India drowning in crisis, Modi’s party loses big in a key election.",2021-05-02,article,News,,['internal-essential'],The New York Times,Foreign,548
$18 Million Refit of Colosseum Will Give Visitors a Gladiator’s View,2021-05-02,article,News,,"['Colosseum (Rome)', 'Archaeology and Anthropology', 'Restoration and Renovation', 'Historic Buildings and Sites']",The New York Times,Foreign,724
Love or Spycraft: What Landed an American Teacher in a Cuban Prison?,2021-05-02,article,News,,"['United States International Relations', 'Americans Abroad', 'Political Prisoners', 'Espionage and Intelligence Services', 'Diplomatic Service, Embassies and Consulates', 'Content Type: Personal Profile']",The New York Times,Foreign,1544
Russian Attempts to Expand Sputnik Vaccine Set Off Discord in Europe,2021-05-02,article,News,,"['Vaccination and Immunization', 'Politics and Government', 'Coronavirus (2019-nCoV)']",The New York Times,Foreign,1705
Biden’s Proposals Aim to Give Sturdier Support to the Middle Class,2021-05-02,article,News,,"['United States Economy', 'Labor and Jobs', 'Wages and Salaries', 'American Jobs Plan (2021)', 'American Families Plan (2021)', 'Social Conditions and Trends', 'Child Care', 'United States Politics and Government', 'Paid Time Off', 'Economics (Theory and Philosophy)', 'Discrimination']",The New York Times,Business,1524
"Pete Lammons, Who Helped the Jets Win ’69 Super Bowl, Dies at 77",2021-05-02,article,Obituary (Obit),,"['Football', 'Deaths (Obituaries)']",The New York Times,Obits,718
"With Her Final Album, Rebecca Luker Bids a Fond Farewell",2021-05-02,article,News,,"['Theater', 'Music', 'Women and Girls']",The New York Times,Culture,1128
Boxer Charged in Killing of Pregnant Woman Found in Puerto Rican Lagoon,2021-05-02,article,News,,"['Murders, Attempted Murders and Homicides', 'Olympic Games (2012)', 'Boxing']",The New York Times,Express,878
Maskless and Sweaty: Clubbing Returns to Britain for a Weekend,2021-05-02,article,News,,"['Dancing', 'Coronavirus Reopenings', 'Raves (Parties)']",The New York Times,Culture,1243
‘We’re Suffering’: How Remote Work Is Killing Manhattan’s Storefronts,2021-05-02,article,News,,"['Telecommuting', 'Renting and Leasing (Real Estate)', 'Real Estate (Commercial)', 'Shutdowns (Institutional)', 'Landlords', 'Shopping and Retail', 'Quarantine (Life and Culture)', 'Restaurants', 'Small Business', 'Coronavirus (2019-nCoV)']",The New York Times,Business,1501
"In South Texas, Hispanic Republicans Try to Cement the Party’s Gains",2021-05-02,article,News,,"['Hispanic-Americans', 'Presidential Election of 2020', 'United States Politics and Government', 'Race and Ethnicity', 'Women and Girls', 'Elections, House of Representatives', 'Conservatism (US Politics)']",The New York Times,Politics,1590
Your Monday Briefing,2021-05-02,article,briefing,,"['Coronavirus (2019-nCoV)', 'Afghanistan War (2001- )', 'Kimchi (South Korean Food)', 'Korean Food (Cuisine)', 'United States Defense and Military Forces']",The New York Times,NYTNow,1293
Mitt Romney Is Booed by Members of His Own Party,2021-05-02,article,News,,['United States Politics and Government'],The New York Times,Express,733
"Amid Signs of Trouble, Can MOCA Find Its Footing?",2021-05-02,article,News,,"['Museums', 'Art', 'Content Type: Personal Profile']",The New York Times,Culture,1848
3 Die After Human-Smuggling Boat Hits Reef Near San Diego,2021-05-02,article,News,,"['Maritime Accidents and Safety', 'Rescues', 'Illegal Immigration', 'Deaths (Fatalities)', 'Smuggling']",The New York Times,Express,812
Some Dramatic Quarterback Successions Start at the N.F.L. Draft,2021-05-02,article,News,,"['Football', 'Draft and Recruitment (Sports)']",The New York Times,Sports,822
"How the A.T.F., Key to Biden’s Gun Plan, Became an N.R.A. ‘Whipping Boy’",2021-05-02,article,News,,"['Gun Control', 'Firearms', 'Mass Shootings', 'United States Politics and Government', 'Archives and Records', 'Lobbying and Lobbyists']",The New York Times,Politics,3268
Verizon Near Deal to Sell Yahoo and AOL,2021-05-02,article,News,,"['Computers and the Internet', '5G (Wireless Communications)', 'Online Advertising', 'Wireless Communications', 'Search Engines', 'Mergers, Acquisitions and Divestitures']",The New York Times,Business,854
Means of Defense,2021-05-02,article,News,,['Crossword Puzzles'],The New York Times,Games,665
"In Anti-Ownership Protests, United Fans Rediscover Their Own Power",2021-05-02,article,News,,"['Soccer', 'Demonstrations, Protests and Riots']",The New York Times,Sports,1326
Is America a Racist Country?,2021-05-02,article,Op-Ed,,"['Race and Ethnicity', 'Whites', 'Black People', 'Blacks', 'United States Politics and Government', 'Discrimination', 'Slavery (Historical)']",The New York Times,OpEd,917
"As Body Cameras Become Commonplace, a Debate Over When to Release the Footage",2021-05-02,article,News,,"['George Floyd Protests (2020)', 'Police Brutality, Misconduct and Shootings', 'Cameras', 'Video Recordings, Downloads and Streaming', 'Black People', 'Blacks']",The New York Times,National,1639
"Help, We Can’t Stop Writing About Andrew Yang",2021-05-03,article,News,,"['Elections, Mayors', 'Presidential Election of 2020', 'Politics and Government', 'United States Politics and Government', 'Coronavirus (2019-nCoV)', 'Content Type: Personal Profile']",The New York Times,Business,1723
"For Democrats, Another Bad Election Night in Texas",2021-05-03,article,News,,"['Elections, House of Representatives']",The New York Times,National,836
"No Corrections: May 3, 2021",2021-05-03,article,News,,[],The New York Times,Corrections,60
Quotation of the Day: Astronauts Splash Down in the Dark,2021-05-03,article,Quote,,[],The New York Times,Summary,53
India’s outbreak is a danger to the world. Here’s why.,2021-05-03,article,News,,"['internal-essential', 'Coronavirus (2019-nCoV)']",The New York Times,Foreign,577
Word of the Day: zealous,2021-05-03,article,News,,[],The New York Times,Learning,335
Your Monday Briefing,2021-05-03,article,briefing,,[],The New York Times,Foreign,1415
An Olympic Dream Dashed by a Nasal Swab,2021-05-03,article,News,,"['Coronavirus (2019-nCoV)', 'Olympic Games (2020)', 'Vaccination and Immunization', 'Tests (Medical)']",The New York Times,Sports,1254
Johnny Bench Misses His Hall of Fame Friends,2021-05-03,article,News,,['Baseball'],The New York Times,Sports,1209
