headline,date,doc_type,material_type,section,keywords,source,news_desk,word_count
A World War II Spy Didn’t Live to Tell Her Tale. Her Great-Great-Niece Will.,2021-08-01,article,News,,"['Books and Literature', 'Content Type: Personal Profile', 'World War II (1939-45)', 'Holocaust and the Nazi Era', 'Archives and Records', 'Espionage and Intelligence Services', 'audio-neutral-suspenseful', 'audio-negative-tragedy']",The New York Times,Weekend,1259
Riots Shatter Veneer of Coexistence in Israel’s Mixed Towns,2021-08-01,article,News,,"['Jews and Judaism', 'Palestinians', 'Arabs', 'Arson', 'ARABIC LANGUAGE', 'Demonstrations, Protests and Riots', 'Deaths (Fatalities)', 'Demolition', 'Gentrification', 'Discrimination']",The New York Times,Foreign,3955
"Rebeca Andrade wins the vault, Brazil’s first gold in women’s gymnastics.",2021-08-01,article,News,,"['Olympic Games (2020)', 'Gymnastics']",The New York Times,Sports,600
The Week in Business: Robinhood Fizzled as Silicon Valley Sizzled,2021-08-01,article,News,,"['Stocks and Bonds', 'United States Economy', 'Initial Public Offerings', 'Coronavirus (2019-nCoV)', 'Coronavirus Reopenings']",The New York Times,SundayBusiness,663
Lamont Marcell Jacobs of Italy wins the 100-meter dash.,2021-08-01,article,News,,"['Olympic Games (2020)', 'Track and Field']",The New York Times,Sports,273
"Vaccines, Evictions, Summer Reading: Your Weekend Briefing",2021-08-01,article,briefing,,[],The New York Times,NYTNow,1412
Nina Derwael seizes gold in the uneven bars as Sunisa Lee falters.,2021-08-01,article,News,,['Olympic Games (2020)'],The New York Times,Sports,263
"BMX freestyle, a new event, enthralls as Britain and Australia take first golds.",2021-08-01,article,News,,['Olympic Games (2020)'],The New York Times,Sports,313
Tunisia’s President Holds Forth on Freedoms After Seizing Power,2021-08-01,article,News,,"['Freedom of the Press', 'Politics and Government', 'News and News Media', 'Demonstrations, Protests and Riots']",The New York Times,Foreign,1541
Homes That Sold for Around $1.5 Million,2021-08-01,article,News,,['Real Estate and Housing (Residential)'],The New York Times,RealEstate,468
The Sunday Read: ‘Is There a Right Way to Act Blind?’,2021-08-01,article,News,,"['audio-neutral-informative', 'Blindness', 'Television', 'Disabilities']",The New York Times,Podcasts,261
"Yulimar Rojas, with a world-record triple jump, becomes the first female Olympic gold medalist from Venezuela.",2021-08-01,article,News,,['Olympic Games (2020)'],The New York Times,Sports,117
"The U.S. is wasting vaccine doses, even as cases rise and other countries suffer shortages.",2021-08-01,article,News,,"['Coronavirus (2019-nCoV)', 'Vaccination and Immunization', 'Stockpiling']",The New York Times,National,844
‘X’ Marks the Spot: Officials Map a Route Out of the Pandemic,2021-08-01,article,News,,"['Vaccination and Immunization', 'Maps', 'Disease Rates', 'Coronavirus (2019-nCoV)', 'Geography', 'Computers and the Internet', 'Income Inequality', 'your-feed-health', 'your-feed-science']",The New York Times,Science,1512
Russia Scoffs at Olympic Ban: ‘Let Them Listen to Classical Music’,2021-08-01,article,News,,"['Athletics and Sports', 'Olympic Games (2020)', 'Olympic Games (2014)']",The New York Times,Foreign,1078
"A PGA Star Wins Gold in Golf, an Event Unmoored From the Games",2021-08-01,article,News,,['Olympic Games (2020)'],The New York Times,Sports,1449
Tokyo Olympics on Sunday: The Best Among Us,2021-08-01,multimedia,Interactive Feature,,['Olympic Games (2020)'],The New York Times,Sports,0
Shot-Putter’s Gesture Renews Controversy Over Podium Protests,2021-08-01,article,News,,"['Olympic Games (2020)', 'Demonstrations, Protests and Riots']",The New York Times,Sports,955
How the World’s Fastest Men Battled for Gold in 10 Seconds,2021-08-01,multimedia,Interactive Feature,,"['Olympic Games (2020)', 'Track and Field', 'Running', 'Olympic Games']",The New York Times,Graphics,0
What to Cook This Week,2021-08-01,article,Letter,,"['Cooking and Cookbooks', 'Content Type: Service']",The New York Times,Dining,695
"Unvaxxed, Unmasked and Putting Our Kids at Risk",2021-08-01,article,Op-Ed,,"['Coronavirus (2019-nCoV)', 'Children and Childhood', 'Vaccination and Immunization', 'Disease Rates', 'Masks']",The New York Times,OpEd,1087
Should Those Sidewalk Dining Sheds Stay or Go?,2021-08-01,article,Letter,,"['Coronavirus (2019-nCoV)', 'Coronavirus Reopenings', 'Restaurants', 'Transit Systems', 'Subways', 'Youth', 'Sentences (Criminal)']",The New York Times,Letters,842
N.I.H. director says asking for proof of vaccination is a step ‘in the right direction.’,2021-08-01,article,News,,"['Vaccination and Immunization', 'Coronavirus (2019-nCoV)']",The New York Times,Express,446
Taiwan’s gold medal win over China in badminton raises tension.,2021-08-01,article,News,,"['Olympic Games (2020)', 'Badminton']",The New York Times,Sports,453
Nobody Wants to Live in a Nursing Home. Something’s Got to Give.,2021-08-01,article,Op-Ed,,"['Nursing Homes', 'Elderly', 'Medicare', 'Elder Care']",The New York Times,Editorial,1147
"Who is Lamont Marcell Jacobs, Italy’s first fastest man?",2021-08-01,article,News,,"['Olympic Games (2020)', 'Track and Field']",The New York Times,Sports,389
"Reynold Ruffins, Push Pin Studios Graphic Artist, Dies at 90",2021-08-01,article,Obituary (Obit),,"['Black People', 'Blacks', 'Advertising and Marketing', 'Deaths (Obituaries)']",The New York Times,Obits,1255
A New Surge at a Santa Monica I.C.U.,2021-08-01,article,News,,"['Coronavirus (2019-nCoV)', 'Emergency Medical Treatment', 'Hospitals', 'Deaths (Fatalities)', 'Disease Rates']",The New York Times,National,833
"On a Refurbished Knee, Brazil’s Andrade Vaults to a Gold Medal",2021-08-01,article,News,,"['Olympic Games (2020)', 'Gymnastics', 'Content Type: Personal Profile']",The New York Times,Sports,1185
"Olympic Sprinter From Belarus Seeks Refuge in Japan, Fearing Jail at Home",2021-08-01,article,News,,"['Olympic Games (2020)', 'Asylum, Right of']",The New York Times,Foreign,877
More Events Drop DaBaby After His Homophobic Remarks,2021-08-01,article,News,,"['Lollapalooza (Music Festival)', 'Acquired Immune Deficiency Syndrome', 'Rap and Hip-Hop', 'Discrimination', 'Homosexuality and Bisexuality']",The New York Times,Express,743
Mass Shooting in Queens Leaves 10 Wounded,2021-08-01,article,News,,['Mass Shootings'],The New York Times,Metro,793
A Fight Over Zoning Tests Charlottesville’s Progress on Race,2021-08-01,article,News,,"['Black People', 'Blacks', 'Zoning', 'Area Planning and Renewal', 'Real Estate and Housing (Residential)', 'Race and Ethnicity', 'Charlottesville, Va, Violence (August, 2017)', 'Discrimination', 'Population', 'Affordable Housing', 'Politics and Government', 'Monuments and Memorials (Structures)']",The New York Times,National,1457
The G.O.P. Menace to Society,2021-08-01,article,Op-Ed,,"['United States Politics and Government', 'Storming of the US Capitol (Jan, 2021)', 'Elections, House of Representatives']",The New York Times,OpEd,865
"In addition to Covid, more children are getting a respiratory virus more commonly seen in winter.",2021-08-01,article,News,,"['Coronavirus (2019-nCoV)', 'Children and Childhood', 'Vaccination and Immunization', 'Hospitals']",The New York Times,Express,632
Italians Stun Even Themselves in 100 Meters and High Jump,2021-08-01,article,News,,"['Olympic Games (2020)', 'Track and Field']",The New York Times,Sports,918
Sunken ‘Jungle Cruise’ Sales Reflect Hollywood’s Delta Variant Troubles,2021-08-01,article,News,,"['Movies', 'Quarantine (Life and Culture)', 'Box Office Sales']",The New York Times,Culture,649
"To Fight Vaccine Lies, Authorities Recruit an ‘Influencer Army’",2021-08-01,article,News,,"['Social Media', 'Vaccination and Immunization', 'Computers and the Internet', 'Rumors and Misinformation', 'Coronavirus (2019-nCoV)', 'Generation Z']",The New York Times,Business,1477
"Review: In Carl Hancock Rux’s ‘Vs.,’ the Jury Is Out",2021-08-01,article,Review,,['Theater'],The New York Times,Culture,583
Your Monday Briefing,2021-08-01,article,briefing,,[],The New York Times,NYTNow,1269
How Local Media Spreads Misinformation From Vaccine Skeptics,2021-08-01,article,News,,"['Rumors and Misinformation', 'Vaccination and Immunization', 'News and News Media', 'Coronavirus (2019-nCoV)', 'Radio', 'Newspapers', 'Computers and the Internet', 'Social Media', 'Television', 'Podcasts']",The New York Times,Business,1243
Priceless? Even Olympic Medals Can Be Had for the Right Price.,2021-08-01,article,News,,"['Olympic Games (2020)', 'Auctions', 'Collectors and Collections', 'Memorabilia and Souvenirs', 'Gold', 'Copper, Brass and Bronze', 'Silver', 'Awards, Decorations and Honors']",The New York Times,Express,744
N.Y.P.D. Searches for Suspects in Queens Shooting That Wounded 10,2021-08-01,multimedia,Video,,"['Murders, Attempted Murders and Homicides', 'Gangs']",The New York Times,,0
Once in a Blue Moon,2021-08-01,article,News,,['Crossword Puzzles'],The New York Times,Games,1009
U.S. women face Canada in a soccer semifinal on Day 10 of the Games.,2021-08-01,article,News,,['Olympic Games (2020)'],The New York Times,Sports,179
Payments App Square to Acquire Australian Company Afterpay,2021-08-01,article,News,,"['Mobile Commerce and Payments', 'Mergers, Acquisitions and Divestitures']",The New York Times,Business,620
Biden’s Climate Plans Are Stunted After Dejected Experts Fled Trump,2021-08-01,article,News,,"['Global Warming', 'Greenhouse Gas Emissions', 'United States Politics and Government', 'Appointments and Executive Changes', 'Careers and Professions', 'Research', 'Environment']",The New York Times,Climate,1586
"Cut off from restaurants, Tokyo’s visitors find culinary delights at 24-hour convenience stores.",2021-08-01,article,News,,['Olympic Games (2020)'],The New York Times,Sports,272
"U.S. broadcast coverage on Sunday night includes gymnastics, volleyball and basketball.",2021-08-01,article,News,,['Olympic Games (2020)'],The New York Times,Sports,310
Zoom Agrees to Settle Lawsuit Over ‘Zoombombing’,2021-08-01,article,News,,"['Suits and Litigation (Civil)', 'Privacy', 'Videophones and Videoconferencing', 'Computer Security', 'Quarantine (Life and Culture)', 'Coronavirus (2019-nCoV)']",The New York Times,Business,334
"You, too, can have an Olympic medal (for the right price).",2021-08-02,article,News,,['Olympic Games (2020)'],The New York Times,Express,338
Your Monday Briefing,2021-08-02,article,briefing,,[],The New York Times,NYTNow,1297
How a Cuban Émigré Became a Polish Volleyball God,2021-08-02,article,News,,"['Volleyball', 'Olympic Games (2020)', 'Content Type: Personal Profile']",The New York Times,Sports,1275
Quotation of the Day: Are You Planning a European Trip? Prepare for a Welter of Virus Rules.,2021-08-02,article,Quote,,[],The New York Times,Summary,44
"Corrections: Aug. 2, 2021",2021-08-02,article,News,,[],The New York Times,Corrections,179
What’s on TV This Week: An Obama Documentary and ‘Shiva Baby’,2021-08-02,article,News,,"['Television', 'Movies', 'Documentary Films and Programs']",The New York Times,Culture,896
"Jasmine Camacho-Quinn wins the 100-meter hurdles, Puerto Rico’s first gold in track.",2021-08-02,article,News,,['Olympic Games (2020)'],The New York Times,Sports,256
U.S. Athletes Have Been Planning Podium Protests for Weeks,2021-08-02,article,News,,"['Olympic Games (2020)', 'Freedom of Speech and Expression', 'Shot Put', 'Demonstrations, Protests and Riots', 'Fencing (Sport)']",The New York Times,Sports,936
U.S. broadcast coverage on Monday includes beach volleyball and track and field.,2021-08-02,article,News,,['Olympic Games (2020)'],The New York Times,Sports,226
Spelling Bee Forum,2021-08-02,article,News,,[],The New York Times,Games,190
"Three (White, Male) Tough Guys Sign Off. Is It a Moment?",2021-08-02,article,News,,"['Television', 'Race and Ethnicity', 'Whites', 'Men and Boys']",The New York Times,Culture,895
New York Is Pushing Homeless People Off the Streets. Where Will They Go?,2021-08-02,article,News,,"['Homeless Persons', 'Coronavirus (2019-nCoV)', 'Mental Health and Disorders', 'Group Homes and Supportive Housing']",The New York Times,Metro,1713
Where a Vast Global Vaccination Program Went Wrong,2021-08-02,article,News,,"['Vaccination and Immunization', 'Coronavirus (2019-nCoV)', 'Disease Rates', 'Humanitarian Aid', 'Third World and Developing Countries', 'Shortages', 'United States Politics and Government']",The New York Times,Foreign,1950
A Wall Street Dressing Down: Always. Be. Casual.,2021-08-02,article,News,,"['Banking and Financial Institutions', 'Quarantine (Life and Culture)', 'Dress Codes', 'Fashion and Apparel', 'Suits (Apparel)']",The New York Times,Business,1164
He Sang 2 Songs at an Election Rally. Hong Kong Says He Violated the Law.,2021-08-02,article,News,,"['Hong Kong Protests (2019)', 'Politics and Government', 'Corruption (Institutional)']",The New York Times,Foreign,703
"Jay Pickett, Veteran Soap Opera Actor, Dies at 60",2021-08-02,article,Obituary (Obit),,"['Deaths (Obituaries)', 'Actors and Actresses']",The New York Times,Express,810
"Simone Biles plans to compete in the balance beam, her last possible event in Tokyo.",2021-08-02,article,News,,['Olympic Games (2020)'],The New York Times,Sports,707
"U.S.A. vs. Jose Felan, Jr.",2021-08-02,multimedia,Interactive Feature,,[],The New York Times,U.S.,0
U.S.A. vs. Mena Yousif,2021-08-02,multimedia,Interactive Feature,,[],The New York Times,U.S.,0
One sport has gifted Indonesia all its Olympic golds. The streak continues in Tokyo.,2021-08-02,article,News,,"['Olympic Games (2020)', 'Badminton']",The New York Times,Sports,510
U.S.A. vs. Leeroy Felan,2021-08-02,multimedia,Interactive Feature,,[],The New York Times,U.S.,0
Alyssa Naeher has left the U.S.-Canada semifinal with a knee injury.,2021-08-02,article,News,,['Olympic Games (2020)'],The New York Times,Sports,326
"In N.Y.C., a push to bring back tourists includes razing homeless encampments.",2021-08-02,article,News,,[],The New York Times,Foreign,264
"Covax, the vast global vaccination program, struggles to get shots into arms.",2021-08-02,article,News,,[],The New York Times,Foreign,294
Start-Ups Are Not Great for Marriages,2021-08-02,article,Review,,['Books and Literature'],The New York Times,BookReview,1329
The Novel That Inspired Harry Styles and Emma Corrin’s Upcoming Film,2021-08-02,article,Review,,['Books and Literature'],The New York Times,BookReview,678
Is Ken Burns Taking Up Too Much Space? He Doesn’t Think So.,2021-08-02,article,Op-Ed,,"['Documentary Films and Programs', 'Television']",The New York Times,OpEd,227
We Cannot Stand By and Watch Afghanistan Collapse,2021-08-02,article,Op-Ed,,"['Afghanistan War (2001- )', 'Peace Process', 'International Relations']",The New York Times,OpEd,891
The South Must Teach Its Children the Truth,2021-08-02,article,News,,"['Slavery (Historical)', 'Black People', 'Blacks', 'Civil War (US) (1861-65)', 'Monuments and Memorials (Structures)', 'Education (K-12)']",The New York Times,OpEd,1303
I No Longer Want to Shop,2021-08-02,article,Op-Ed,,"['Shopping and Retail', 'Shopping Centers and Malls', 'Sustainable Living', 'Quarantine (Life and Culture)']",The New York Times,OpEd,1217
The Acrobatics Aren’t Confined to the Olympics,2021-08-02,article,Op-Ed,,"['United States Politics and Government', 'American Families Plan (2021)', 'Education (K-12)', 'Colleges and Universities', 'American Rescue Plan (2021)', 'Storming of the US Capitol (Jan, 2021)', 'Olympic Games (2020)']",The New York Times,OpEd,1555
Her Latest Trick: Finding an Affordable One-Bedroom in Manhattan,2021-08-02,article,News,,"['Renting and Leasing (Real Estate)', 'Real Estate and Housing (Residential)', 'Quarantine (Life and Culture)', 'Magic and Magicians', 'Content Type: Personal Profile', 'Fashion and Apparel']",The New York Times,RealEstate,1394
"Beauty, Athleticism and Danger in the Pool",2021-08-02,article,News,,"['Concussions', 'Synchronized Swimming', 'Olympic Games (2020)']",The New York Times,Sports,1231
Lack of Foreign Workers Has Seasonal Businesses Scrambling,2021-08-02,article,News,,"['Foreign Workers', 'Labor and Jobs', 'Shortages', 'Summer (Season)', 'Immigration and Emigration', 'Migrant Labor (Non-Agriculture)', 'Visas']",The New York Times,Business,1233
Solving the Mystery of I.B.S.,2021-08-02,article,News,,"['Digestive Tract', 'Research', 'Bowels', 'Stomach', 'Irritable Bowel Syndrome', 'Content Type: Service']",The New York Times,Science,1100
2 House Races in Ohio Will Test Democratic Divisions and Trump’s Sway,2021-08-02,article,News,,"['Elections, House of Representatives', 'Primaries and Caucuses', 'Midterm Elections (2022)', 'Political Advertising', 'United States Politics and Government']",The New York Times,Politics,1035
Queen Guitarist’s Flooded London Basement Foretells a Climate Under Pressure,2021-08-02,article,News,,"['Floods', 'Basements and Cellars', 'Sewers and Sewage', 'Global Warming']",The New York Times,Foreign,1165
Fleeting Glimpses of Indonesia’s Endangered Orangutans,2021-08-02,article,News,,"['Monkeys and Apes', 'Conservation of Resources', 'Endangered and Extinct Species', 'Eco-Tourism', 'Elephants', 'Photography', 'Travel and Vacations']",The New York Times,Travel,888
"The Bootleg Fire in Oregon is 84 percent contained, officials say.",2021-08-02,article,News,,['Wildfires'],The New York Times,National,324
"After a scorching, parched summer across much of the U.S., what will August bring?",2021-08-02,article,News,,"['Weather', 'Summer (Season)', 'Hurricanes and Tropical Storms', 'Heat and Heat Waves', 'Floods', 'Fires and Firefighters', 'Wildfires', 'Drought', 'Monsoons', 'Global Warming']",The New York Times,National,951
The 25 Most Significant Works of Postwar Architecture,2021-08-02,article,News,,"['ARCHITECTURE', 'Historic Buildings and Sites', 'Design']",The New York Times,TStyle,9618
Jason Momoa Is Bummed About Hollywood’s Attitude Toward Action Movies,2021-08-02,multimedia,Interactive Feature,,"['Actors and Actresses', 'Content Type: Personal Profile']",The New York Times,Magazine,0
"In Manhattan, Daily Sweeps Target Homeless New Yorkers",2021-08-02,article,briefing,,"['Homeless Persons', 'Fences and Property Barriers', 'Monuments and Memorials (Structures)', 'Coronavirus Reopenings']",The New York Times,Metro,1060
Jade Carey of the United States wins the floor exercise gold.,2021-08-02,article,News,,['Olympic Games (2020)'],The New York Times,Sports,316
Belarusian Sprinter Who Feared for Her Safety Is Offered Asylum in Poland,2021-08-02,article,News,,"['Asylum, Right of', 'Olympic Games (2020)', 'Politics and Government', 'Track and Field']",The New York Times,Foreign,1173
A New Chapter of the Coronavirus,2021-08-02,article,News,,"['Disease Rates', 'Coronavirus (2019-nCoV)', 'Vaccination and Immunization', 'audio-neutral-informative']",The New York Times,Podcasts,336
State Dept. Offers Potential Refugee Status to More Afghans Who Worked With U.S.,2021-08-02,article,News,,"['Visas', 'Immigration and Emigration', 'Refugees and Displaced Persons', 'AFGHAN-AMERICANS', 'Afghanistan War (2001- )', 'United States Defense and Military Forces', 'United States Politics and Government', 'News and News Media']",The New York Times,Washington,938
"12-Hour Days, Six Days a Week",2021-08-02,article,briefing,,[],The New York Times,NYTNow,1440
"The death toll from flooding in China rises sharply, to more than 300.",2021-08-02,article,News,,"['Deaths (Fatalities)', 'Floods']",The New York Times,Foreign,467
NYT Games No Longer Available on Across Lite as of Aug. 10,2021-08-02,article,News,,['Crossword Puzzles'],The New York Times,Games,116
Welcome to His World. And Hers.,2021-08-02,article,News,,['Television'],The New York Times,Culture,1074
Pfizer and Moderna raised their vaccine prices in their latest E.U contracts.,2021-08-02,article,News,,[],The New York Times,Foreign,379
The Corporate Vaccine Gap,2021-08-02,article,News,,"['Coronavirus Reopenings', 'Vaccination and Immunization']",The New York Times,Business,1786
Senators finish writing bipartisan infrastructure bill in rare weekend session.,2021-08-02,article,News,,"['United States Politics and Government', 'Infrastructure (Public Works)']",The New York Times,Washington,535
"U.S. Falls to Canada, a Stinging Blow in a Frustrating Olympics",2021-08-02,article,News,,"['Olympic Games (2020)', 'Soccer']",The New York Times,Sports,1072
"Home Depot, SoulCycle and other businesses tighten pandemic restrictions.",2021-08-02,article,News,,"['Coronavirus Reopenings', 'Workplace Hazards and Violations', 'Masks', 'Vaccination and Immunization', 'Coronavirus (2019-nCoV)']",The New York Times,Business,676
Workplace vaccine mandates reveal a divide among workers.,2021-08-02,article,News,,"['Vaccination and Immunization', 'Coronavirus Reopenings', 'Labor and Jobs']",The New York Times,Business,435
A California Today Farewell,2021-08-02,article,briefing,,[],The New York Times,National,1016
"Haitians Investigating President’s Death, Under Threat, Go Into Hiding",2021-08-02,article,News,,"['Assassinations and Attempted Assassinations', 'Threats and Threatening Messages']",The New York Times,Foreign,1210
"Sifan Hassan wins the 5,000 meters and now looks to the 1,500 and 10,000.",2021-08-02,article,News,,"['Olympic Games (2020)', 'Track and Field']",The New York Times,Sports,586
What You Get for $3.5 Million in California,2021-08-02,multimedia,Slideshow,,['Real Estate and Housing (Residential)'],The New York Times,Real Estate,0
$3.5 Million Homes in California,2021-08-02,article,News,,['Real Estate and Housing (Residential)'],The New York Times,RealEstate,1103
Looking for St. Mark’s Square? You May Find Yourself in a Shipyard Instead.,2021-08-02,article,News,,"['Cruises', 'Travel and Vacations', 'Environment']",The New York Times,Foreign,1308
"A brush fire in Hawaii exceeds 40,000 acres and prompts evacuations.",2021-08-02,article,News,,['Wildfires'],The New York Times,National,212
"Despite social media bans, Trump has been the G.O.P.’s top fund-raiser this year.",2021-08-02,article,News,,[],The New York Times,Politics,252
"Simone Biles Will Compete, and Helped Jade Carey Prepare for Gold",2021-08-02,article,News,,"['Gymnastics', 'Olympic Games (2020)']",The New York Times,Sports,995
"In Weight Lifting, a Historic Moment for Transgender Women",2021-08-02,article,News,,"['Olympic Games (2020)', 'Weight Lifting', 'Transgender and Transsexuals', 'Doping (Sports)']",The New York Times,Sports,1156
Cryptocurrency in the infrastructure bill: The industry won last-minute concessions.,2021-08-02,article,News,,"['Virtual Currency', 'Lobbying and Lobbyists', 'Law and Legislation']",The New York Times,Washington,265
De Blasio urges vaccinated New Yorkers to wear masks indoors but balks at a mandate.,2021-08-02,article,News,,"['Masks', 'Coronavirus (2019-nCoV)']",The New York Times,Metro,779
Seeing Yourself In the Wild,2021-08-02,audiocontainer,News,,[],The New York Times,Podcasts,0
The App With the Unprintable Name That Wants to Give Power to Creators,2021-08-02,article,News,,"['Social Media', 'Advertising and Marketing', 'Online Advertising', 'Computers and the Internet', 'Mobile Applications', 'Start-ups', 'Labor and Jobs', 'Wages and Salaries', 'Discrimination', 'Women and Girls']",The New York Times,Business,1304
Tokyo Olympics on Monday: You Can’t Win Them All,2021-08-02,multimedia,Interactive Feature,,[],The New York Times,Sports,0
Beware the Jabberwock,2021-08-02,audiocontainer,News,,['Conspiracy Theories'],The New York Times,Podcasts,0
Get Over It!,2021-08-02,audiocontainer,News,,"['Dating and Relationships', 'Amnesia', 'audio-positive-escape']",The New York Times,Podcasts,0
What to Cook Right Now,2021-08-02,article,Letter,,"['Cooking and Cookbooks', 'Content Type: Service']",The New York Times,Dining,553
Crime Scene,2021-08-02,audiocontainer,News,,"['Crime and Criminals', 'audio-neutral-informative']",The New York Times,National,0
The Kid Laroi’s Ever-Growing Mixtape Is Now a No. 1 Album,2021-08-02,article,News,,"['Rap and Hip-Hop', 'Pop and Rock Music']",The New York Times,Culture,353
"He Has a Speedskating Medal. Can He Get One in Baseball, Too?",2021-08-02,article,News,,"['Olympic Games (2020)', 'Short-Track Speedskating', 'Baseball', 'Olympic Games (2014)']",The New York Times,Sports,1269
It Was His Day Off. Then the Space Station Went for a Spin.,2021-08-02,article,News,,"['International Space Station', 'Space and Astronomy', 'Aviation Accidents, Safety and Disasters', 'Rocket Science and Propulsion']",The New York Times,Science,1047
Why Migraine Sufferers May Want to Eat More Fish,2021-08-02,article,News,,"['Oils and Fats', 'Migraine Headaches', 'Diet and Nutrition', 'Omega-3 Fatty Acids', 'Seafood', 'Pain']",The New York Times,Well,1367
The American Canoeist Nevin Harrison Finally Gets Her Chance,2021-08-02,article,News,,"['Olympic Games (2020)', 'Canoe-Kayak', 'Content Type: Personal Profile']",The New York Times,Sports,785
"With #MeToo Case, China Takes a Swipe at Celebrity Obsession",2021-08-02,article,News,,"['Sex Crimes', 'Celebrities', '#MeToo Movement', 'Women and Girls', 'Sexual Harassment', 'Fans (Persons)']",The New York Times,Foreign,1288
Climate in the infrastructure bill: A substantial investment in resilience.,2021-08-02,article,News,,"['Global Warming', 'Infrastructure (Public Works)']",The New York Times,Washington,352
De Blasio Urges Vaccinated New Yorkers to Wear Masks Indoors,2021-08-02,multimedia,Video,,"['Coronavirus (2019-nCoV)', 'Masks']",The New York Times,,0
